transaction_id,customer_id,first_name,last_name,email,state,product_type,size,quantity,unit_price,discount_amount,total_amount,collection_type,sale_date
5560510,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,AmeriGas,420lb,4,849.0,0.0,3396.0,Pickup,2024-03-11
3101118,7084862,Destiny,Perry,destiny51@att.net,North Carolina,AmeriGas,33lb,1,49.95,0.0,49.95,Pickup,2024-10-14
2044933,5418934,Andre,Evans,andreevans1857@att.net,Michigan,Suburban Propane,20lb,2,24.99,5.0,44.98,Delivery,2024-11-09
1464274,3477824,Mohammed,Perez,mohammed_perez@outlook.com,Virginia,NGL Energy,1lb,4,4.49,1.44,16.52,Delivery,2024-07-11
3584996,4934149,Leila,Sanders,leilasanders358@aol.com,Georgia,Blue Rhino,33lb,4,49.95,0.0,199.8,Delivery,2024-09-03
5966428,2642635,Jennifer,Burns,jenniferburns1972@gmail.com,Oklahoma,Ferrellgas,100lb,1,149.0,11.92,137.08,Pickup,2024-04-28
4346568,7724045,Jessica,Adams,jessicaadams1603@gmail.com,Pennsylvania,Suburban Propane,33lb,1,49.95,0.0,49.95,Delivery,2024-09-05
9226010,3457461,Finn,Anderson,finnanderson784@hotmail.com,New Mexico,AmeriGas,100lb,1,149.0,0.0,149.0,Pickup,2024-05-01
7531004,8607331,Ana,Mendoza,amendoza1229@comcast.net,Minnesota,Suburban Propane,1lb,5,4.49,0.0,22.45,Delivery,2024-06-29
3417186,6307805,Ali,Flores,ali.f51@aol.com,Ohio,Ferrellgas,33lb,1,49.95,0.0,49.95,Pickup,2024-07-19
8203947,6279418,Dmitri,Kennedy,dkennedy367@comcast.net,Ohio,Ferrellgas,20lb,2,24.99,2.5,47.48,Pickup,2024-04-16
3316596,2739191,Antonio,Sanders,antonio.sanders@outlook.com,Arizona,Suburban Propane,20lb,1,24.99,3.0,21.99,Pickup,2024-01-15
6379509,4348276,Emma,Sullivan,emma.s4@hotmail.com,Massachusetts,AmeriGas,20lb,1,24.99,0.0,24.99,Pickup,2024-04-25
6423586,2446455,Susan,Cruz,scruz1151@comcast.net,Maryland,AmeriGas,20lb,2,24.99,2.5,47.48,Pickup,2024-06-17
6594616,7251976,Ana,Simpson,ana16@gmail.com,Tennessee,Blue Rhino,20lb,4,24.99,0.0,99.96,Delivery,2024-06-17
7551438,1985360,Erik,Martinez,erik.martinez@yahoo.com,Tennessee,Suburban Propane,20lb,5,24.99,0.0,124.95,Pickup,2024-03-18
7954589,6068298,Chantel,Reed,chantel_reed@comcast.net,Indiana,NGL Energy,420lb,5,849.0,339.6,3905.4,Delivery,2024-08-20
2619679,5608259,Barbara,Russell,barbararussell710@att.net,Nevada,AmeriGas,100lb,4,149.0,0.0,596.0,Pickup,2024-03-08
9396422,7374122,Lamont,Ortiz,lamont_ortiz@aol.com,Wisconsin,Blue Rhino,33lb,1,49.95,0.0,49.95,Delivery,2024-08-16
3797952,6510922,Carlos,Webb,webb.c@yahoo.com,Texas,AmeriGas,100lb,3,149.0,0.0,447.0,Delivery,2024-10-18
7011065,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,Blue Rhino,100lb,3,149.0,0.0,447.0,Pickup,2024-02-04
6840068,5608259,Barbara,Russell,barbararussell710@att.net,Nevada,NGL Energy,420lb,4,849.0,169.8,3226.2,Pickup,2024-02-07
5196564,1879109,Carlos,Gonzalez,carlosgonzalez1602att.net,Oregon,Blue Rhino,100lb,4,149.0,0.0,596.0,Delivery,2024-11-14
8113803,3762487,Mei,Myers,mei67@icloud.com,Iowa,Blue Rhino,33lb,1,49.95,0.0,49.95,Delivery,2024-07-26
9183716,6541407,Antoine,Walker,antoine.walker@outlook.com,Tennessee,Suburban Propane,420lb,5,849.0,0.0,4245.0,Pickup,2024-10-06
5387228,3673322,Shanice,Mendoza,smendoza1875@sbcglobal.net,Oregon,AmeriGas,1lb,4,4.49,0.0,17.96,Pickup,2024-08-30
6025126,4486102,Dmitri,Howard,dhoward@yahoo.com,Minnesota,Ferrellgas,100lb,2,149.0,0.0,298.0,Pickup,2024-04-26
4697296,7224540,Gunnar,Gonzalez,ggonzalez@live.com,New Mexico,Ferrellgas,100lb,1,149.0,0.0,149.0,Delivery,2024-05-12
1048085,7251976,Ana,Simpson,ana16@gmail.com,Tennessee,Blue Rhino,1lb,3,4.49,0.0,13.47,Pickup,2024-12-08
9354503,3673322,Shanice,Mendoza,smendoza1875@sbcglobal.net,Oregon,Blue Rhino,20lb,5,24.99,0.0,124.95,Delivery,2024-09-14
9169958,1675419,Joseph,Bailey,joseph.bailey@icloud.com,Georgia,AmeriGas,1lb,1,4.49,0.22,4.27,Delivery,2024-10-13
5949278,8115687,Bjorn,Fisher,bjorn.f45@icloud.com,Ohio,Suburban Propane,1lb,4,4.49,1.44,16.52,Pickup,2024-08-01
2679655,2237331,Carlos,Price,cprice1029@yahoo.com,Missouri,AmeriGas,33lb,2,49.95,5.0,94.9,Pickup,2024-06-14
3213134,6440561,Barbara,Rogers,barbara35@gmail.com,Florida,Ferrellgas,20lb,3,24.99,7.5,67.47,Delivery,2024-02-28
3681345,6020319,Eugene,Alvarez,ealvarez1526@att.net,Michigan,Suburban Propane,1lb,3,4.49,0.0,13.47,Pickup,2024-01-28
9653253,7455324,Hana,Stevens,hana_stevens@att.net,Massachusetts,AmeriGas,100lb,1,149.0,0.0,149.0,Delivery,2024-08-10
6880713,9874152,Robert,Snyder,robertsnyder1997@hotmail.com,North Carolina,NGL Energy,420lb,1,849.0,0.0,849.0,Delivery,2024-10-21
7497877,9037616,Dmitri,Stewart,dmitri_stewart@att.net,Indiana,Blue Rhino,100lb,1,149.0,0.0,149.0,Pickup,2024-05-13
6394118,7444964,Pooja,Bailey,pooja74@outlook.com,Wisconsin,NGL Energy,100lb,5,149.0,0.0,745.0,Delivery,2024-06-16
5446036,4374754,Niamh,Jordan,njordan1917@aol.com,Nevada,AmeriGas,420lb,4,849.0,407.52,2988.48,Delivery,2024-02-27
5819613,3777286,Benjamin,Taylor,benjamin93@comcast.net,Georgia,Suburban Propane,100lb,3,149.0,53.64,393.36,Pickup,2024-01-08
1521470,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,Suburban Propane,100lb,5,149.0,0.0,745.0,Pickup,2024-04-16
7115185,2229110,Freya,Nguyen,freya_nguyen@att.net,Iowa,Ferrellgas,100lb,2,149.0,23.84,274.16,Pickup,2024-04-08
2699577,3359075,Darius,Myers,darius.myers@icloud.com,Georgia,Blue Rhino,420lb,3,849.0,382.05,2164.95,Pickup,2024-07-05
9933361,6455706,Hana,Washington,hwashington1110@hotmail.com,Tennessee,NGL Energy,1lb,2,4.49,0.0,8.98,Delivery,2024-03-23
8551295,7724045,Jessica,Adams,jessicaadams1603@gmail.com,Pennsylvania,Ferrellgas,1lb,5,4.49,0.0,22.45,Pickup,2024-02-02
2719240,8944327,Fatima,Cook,fcook@hotmail.com,Kansas,Ferrellgas,100lb,1,149.0,0.0,149.0,Pickup,2024-10-23
7720828,8175395,Carmen,Brown,carmenbrown1883@yahoo.com,Iowa,Ferrellgas,100lb,2,149.0,0.0,298.0,Pickup,2024-12-15
7785511,5130808,Antonio,Anderson,antonioanderson933@live.com,Louisiana,Suburban Propane,33lb,1,49.95,0.0,49.95,Pickup,2024-04-02
9585651,8212753,Jamal,Wood,jwood1154@live.com,Michigan,Blue Rhino,20lb,3,24.99,6.0,68.97,Pickup,2024-07-23
1378303,2436347,Fatima,Hamilton,fatima.h61@sbcglobal.net,New Mexico,AmeriGas,420lb,4,849.0,0.0,3396.0,Pickup,2024-04-21
7776291,4240708,Jason,Reynolds,jason52@comcast.net,Massachusetts,NGL Energy,100lb,5,149.0,0.0,745.0,Delivery,2024-08-05
1088692,8108462,Peter,Jackson,peter.jackson@att.net,Kansas,NGL Energy,33lb,5,49.95,0.0,249.75,Pickup,2024-04-07
6556840,7074006,Ingrid,Hall,ingrid.h6@sbcglobal.net,Wisconsin,AmeriGas,20lb,2,24.99,0.0,49.98,Delivery,2024-07-03
5133011,5743227,Ethan,White,ethan_white@icloud.com,Louisiana,Ferrellgas,20lb,3,24.99,0.0,74.97,Delivery,2024-03-29
2602797,3294774,Lamont,Anderson,landerson143@hotmail.com,Washington,Suburban Propane,1lb,2,4.49,0.0,8.98,Pickup,2024-07-01
6255956,6312692,Marcus,Burns,marcusburns555@gmail.com,Massachusetts,AmeriGas,20lb,1,24.99,0.0,24.99,Delivery,2024-06-18
5105930,7049927,Jessica,Webb,jessica.webb@att.net,California,Blue Rhino,420lb,3,849.0,203.76,2343.24,Delivery,2024-10-28
3335893,8608449,Amit,Kim,amit41@yahoo.com,Massachusetts,Suburban Propane,420lb,4,849.0,0.0,3396.0,Delivery,2024-03-03
8655554,3294774,Lamont,Anderson,landerson143@hotmail.com,Washington,Ferrellgas,33lb,4,49.95,0.0,199.8,Pickup,2024-01-19
3413447,4769795,Susan,Ross,susan.r29@gmail.com,Texas,NGL Energy,420lb,4,849.0,339.6,3056.4,Pickup,2024-01-26
7089123,9302946,Antoine,Watson,antoine.watson@att.net,Tennessee,NGL Energy,33lb,5,49.95,0.0,249.75,Delivery,2024-06-30
1266510,1615675,Ethan,Clark,ethan_clark@aol.com,Maryland,Blue Rhino,1lb,2,4.49,0.0,8.98,Pickup,2024-06-16
3128593,9230828,Emma,Carter,ecarter@aol.com,Minnesota,AmeriGas,33lb,1,49.95,0.0,49.95,Pickup,2024-12-09
6482325,7640518,Patrick,Brown,patrick.brown@live.com,Wisconsin,Suburban Propane,100lb,2,149.0,0.0,298.0,Pickup,2024-06-13
3464349,8095702,Linda,Watson,linda_watson@live.com,Louisiana,Ferrellgas,20lb,1,24.99,1.25,23.74,Delivery,2024-07-06
3371133,2721170,Lars,Wright,larswright1637@hotmail.com,North Carolina,Suburban Propane,420lb,4,849.0,0.0,3396.0,Pickup,2024-04-08
9277057,9037616,Dmitri,Stewart,dmitri_stewart@att.net,Indiana,Blue Rhino,100lb,1,149.0,11.92,137.08,Pickup,2024-06-25
8950315,7084862,Destiny,Perry,destiny51@att.net,North Carolina,Blue Rhino,1lb,1,4.49,0.0,4.49,Delivery,2024-05-03
1822048,1946973,Sofia,Wells,sofia.w94@hotmail.com,Louisiana,Ferrellgas,33lb,2,49.95,0.0,99.9,Delivery,2024-06-03
3859007,8297090,Patrick,Moore,moore.p@yahoo.com,Connecticut,Ferrellgas,20lb,5,24.99,0.0,124.95,Delivery,2024-04-08
6111364,8375356,Sanjay,Owens,sanjay.o78@sbcglobal.net,Ohio,Ferrellgas,20lb,5,24.99,0.0,124.95,Delivery,2024-06-27
9094465,2795765,Lucia,Ramirez,lucia_ramirez@hotmail.com,Indiana,Blue Rhino,33lb,5,49.95,0.0,249.75,Delivery,2024-01-27
6748029,8944327,Fatima,Cook,fcook@hotmail.com,Kansas,Ferrellgas,20lb,4,24.99,0.0,99.96,Pickup,2024-09-08
3467651,5334434,Camille,Richardson,camille_richardson@live.com,Missouri,NGL Energy,100lb,3,149.0,0.0,447.0,Delivery,2024-02-12
2344809,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,Ferrellgas,100lb,2,149.0,0.0,298.0,Delivery,2024-10-22
1353566,5743227,Ethan,White,ethan_white@icloud.com,Louisiana,NGL Energy,1lb,1,4.49,0.0,4.49,Pickup,2024-06-14
8405556,1985360,Erik,Martinez,erik.martinez@yahoo.com,Tennessee,AmeriGas,33lb,2,49.95,14.98,84.92,Delivery,2024-02-14
9318184,3678638,Arjun,Morales,amorales@hotmail.com,Arizona,NGL Energy,420lb,2,849.0,0.0,1698.0,Pickup,2024-07-01
2999683,2472884,Megan,Powell,megan_powell@yahoo.com,Oklahoma,Suburban Propane,100lb,4,149.0,0.0,596.0,Pickup,2024-04-29
7146400,9996207,Clint,Rodriguez,clint_rodriguez@yahoo.com,North Carolina,Blue Rhino,420lb,1,849.0,67.92,781.08,Delivery,2024-08-21
7949507,6217344,Roberto,Bennett,roberto.b18@aol.com,Oregon,Suburban Propane,1lb,3,4.49,0.0,13.47,Pickup,2024-04-30
7744488,7844947,Brianna,Cook,bcook315@yahoo.com,Utah,NGL Energy,33lb,3,49.95,0.0,149.85,Pickup,2024-01-27
5710310,2672884,Erik,Gibson,egibson@gmail.com,Ohio,Suburban Propane,420lb,2,849.0,203.76,1494.24,Pickup,2024-10-29
2451316,6307805,Ali,Flores,ali.f51@aol.com,Ohio,Ferrellgas,100lb,4,149.0,0.0,596.0,Pickup,2024-01-20
1316224,2038068,Zoe,Perez,zoeperez1108@aol,Illinois,Suburban Propane,100lb,4,149.0,47.68,548.32,Delivery,2024-07-25
1620819,1044891,Vikram,Chavez,vchavez671@live.com,Georgia,Blue Rhino,20lb,3,24.99,7.5,67.47,Delivery,2024-04-14
2075091,2795765,Lucia,Ramirez,lucia_ramirez@hotmail.com,Indiana,Ferrellgas,20lb,3,24.99,3.75,71.22,Delivery,2024-08-24
7305252,6664316,Fernando,Anderson,fernandoanderson168@gmail.com,Maryland,NGL Energy,420lb,4,849.0,169.8,3226.2,Pickup,2024-08-12
4577436,1675419,Joseph,Bailey,joseph.bailey@icloud.com,Georgia,AmeriGas,420lb,2,849.0,0.0,1698.0,Pickup,2024-07-31
4624549,1047572,Patrick,Nelson,patrick_nelson@outlook.com,New York,NGL Energy,33lb,3,49.95,22.48,127.37,Delivery,2024-05-10
6885707,7210606,Hiroshi,Morris,hiroshimorris1322@hotmail.com,Illinois,NGL Energy,33lb,5,49.95,0.0,249.75,Delivery,2024-04-06
8923978,7262974,Omar,Garcia,omargarcia781@aol.com,Wisconsin,Suburban Propane,100lb,2,149.0,0.0,298.0,Pickup,2024-01-14
2841010,9748499,Aoife,Bryant,aoife.bryant@gmail.com,Tennessee,AmeriGas,1lb,2,4.49,1.35,7.63,Pickup,2024-05-05
3472747,2832517,Fatima,Reed,fatima.r30gmail.com,California,Ferrellgas,20lb,4,24.99,5.0,94.96,Pickup,2024-05-22
3860721,2642635,Jennifer,Burns,jenniferburns1972@gmail.com,Oklahoma,Ferrellgas,33lb,4,49.95,0.0,199.8,Delivery,2024-08-03
2935210,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,Blue Rhino,1lb,2,4.49,0.0,8.98,Pickup,2024-05-19
8966231,4374754,Niamh,Jordan,njordan1917@aol.com,Nevada,NGL Energy,20lb,4,24.99,12.0,87.96,Pickup,2024-06-01
8651518,3684131,Joseph,Adams,jadams146@live.com,Florida,Blue Rhino,1lb,5,4.49,2.25,20.2,Pickup,2024-07-30
2696557,9646701,Priya,Henry,priya_henry@sbcglobal.net,New Mexico,Suburban Propane,420lb,1,849.0,0.0,849.0,Delivery,2024-05-16
7417066,6539837,Dwight,Wright,dwight_wright@hotmail.com,Arizona,AmeriGas,33lb,5,49.95,37.46,212.29,Pickup,2024-08-09
2034137,4374754,Niamh,Jordan,njordan1917@aol.com,Nevada,Blue Rhino,1lb,1,4.49,0.0,4.49,Delivery,2024-04-05
2196822,5587856,Siobhan,Wright,wright.s@live.com,Utah,AmeriGas,33lb,4,49.95,0.0,199.8,Delivery,2024-09-20
6599219,8318550,William,Bryant,william55@yahoo.com,Louisiana,AmeriGas,100lb,3,149.0,0.0,447.0,Pickup,2024-06-22
3793996,7171347,Ricardo,West,ricardo_west@sbcglobal.net,Missouri,NGL Energy,20lb,1,24.99,0.0,24.99,Delivery,2024-02-26
1631179,2919136,Fernando,Murphy,fernando_murphy@sbcglobal.net,Illinois,NGL Energy,20lb,4,24.99,0.0,99.96,Pickup,2024-02-14
9753488,8212753,Jamal,Wood,jwood1154@live.com,Michigan,Ferrellgas,1lb,2,4.49,0.0,8.98,Pickup,2024-07-02
7919142,4240708,Jason,Reynolds,jason52@comcast.net,Massachusetts,Suburban Propane,100lb,3,149.0,0.0,447.0,Delivery,2024-10-21
1599695,8149041,Kevin,Cole,kcole161@aol.com,Oklahoma,Blue Rhino,20lb,5,24.99,10.0,114.95,Delivery,2024-02-08
2273196,5040453,Shanice,Singh,shanice.s82@outlook.com,North Carolina,Ferrellgas,1lb,3,4.49,0.0,13.47,Pickup,2024-12-20
4900918,9874152,Robert,Snyder,robertsnyder1997@hotmail,North Carolina,AmeriGas,33lb,5,49.95,0.0,249.75,Delivery,2024-11-10
6948065,1879109,Carlos,Gonzalez,carlosgonzalez1602@att.net,Oregon,AmeriGas,1lb,4,4.49,0.0,17.96,Pickup,2024-08-10
1543292,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Blue Rhino,420lb,3,849.0,0.0,2547.0,Pickup,2024-09-19
6227531,8212753,Jamal,Wood,jwood1154@live.com,Michigan,Blue Rhino,20lb,4,24.99,0.0,99.96,Delivery,2024-10-19
7790959,1669324,Yuki,Morris,yukimorris799@icloud.com,Iowa,AmeriGas,1lb,2,4.49,0.0,8.98,Delivery,2024-02-09
5505300,5107245,Mei,Ellis,mei_ellis@comcast.net,Indiana,Ferrellgas,33lb,3,49.95,0.0,149.85,Pickup,2024-07-20
7108168,9996207,Clint,Rodriguez,clint_rodriguez@yahoo.com,North Carolina,NGL Energy,20lb,3,24.99,0.0,74.97,Delivery,2024-04-25
7235796,9143903,Dmitri,Burns,dburns572@@outlook.com,Connecticut,Ferrellgas,420lb,3,849.0,0.0,2547.0,Pickup,2024-09-09
4655356,8612582,Leila,Reyes,leila.r93@hotmail.com,Pennsylvania,Blue Rhino,420lb,2,849.0,0.0,1698.0,Pickup,2024-03-13
7238503,6440561,Barbara,Rogers,barbara35@gmail.com,Florida,Blue Rhino,1lb,4,4.49,0.0,17.96,Pickup,2024-04-18
6561881,1454696,Aaliyah,Ramos,aramos447@outlook.com,North Carolina,Suburban Propane,33lb,3,49.95,7.49,142.36,Delivery,2024-05-27
2786185,1739653,James,Sanders,james_sanders@outlook.com,Nevada,NGL Energy,1lb,5,4.49,1.12,21.33,Delivery,2024-04-08
5350628,1615675,Ethan,Clark,ethan_clark@aol.com,Maryland,AmeriGas,100lb,5,149.0,89.4,655.6,Pickup,2024-01-06
7787310,7183841,Nadia,Singh,nadia87@comcast.net,Georgia,Suburban Propane,100lb,3,149.0,0.0,447.0,Delivery,2024-07-10
5777490,3448176,William,Kelly,kelly.w@att.net,Pennsylvania,AmeriGas,20lb,4,24.99,10.0,89.96,Pickup,2024-12-11
6772247,6204824,Raj,Scott,rajscott709@live.com,Colorado,Blue Rhino,100lb,5,149.0,59.6,685.4,Delivery,2024-02-15
8152449,7444964,Pooja,Bailey,pooja74@outlook.com,Wisconsin,Suburban Propane,100lb,4,149.0,29.8,566.2,Delivery,2024-04-16
1196256,7594429,Sigrid,King,sigrid.king@icloud.com,Michigan,NGL Energy,100lb,1,149.0,0.0,149.0,Delivery,2024-10-25
8948342,5040453,Shanice,Singh,shanice.s82@outlook.com,North Carolina,Ferrellgas,420lb,4,849.0,0.0,3396.0,Pickup,2024-02-01
8358018,7074006,Ingrid,Hall,ingrid.h6@sbcglobal.net,Wisconsin,Suburban Propane,20lb,2,24.99,0.0,49.98,Delivery,2024-01-07
7956372,9468772,Kavita,Vasquez,kvasquez@sbcglobal.net,Nevada,Suburban Propane,1lb,3,4.49,0.0,13.47,Pickup,2024-07-28
4454568,4486102,Dmitri,Howard,dhoward@yahoo.com,Minnesota,Ferrellgas,100lb,5,149.0,0.0,745.0,Delivery,2024-03-31
9739850,1669324,Yuki,Morris,yukimorris799@icloud.com,Iowa,Suburban Propane,100lb,2,149.0,14.9,283.1,Pickup,2024-12-05
3703298,9874152,Robert,Snyder,robertsnyder1997@hotmail.com,North Carolina,Blue Rhino,420lb,1,849.0,0.0,849.0,Pickup,2024-02-06
9009715,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,Ferrellgas,100lb,4,149.0,59.6,536.4,Delivery,2024-04-30
3369560,1675419,Joseph,Bailey,joseph.bailey@icloud.com,Georgia,Suburban Propane,20lb,3,24.99,0.0,74.97,Delivery,2024-08-28
5203716,6261415,Barbara,Thomas,bthomas1104@live.com,Illinois,Blue Rhino,1lb,3,4.49,2.02,11.45,Pickup,2024-08-30
7520284,7067228,Elena,Collins,elena.collins@yahoo.com,Maryland,NGL Energy,100lb,5,149.0,74.5,670.5,Delivery,2024-07-18
4683937,8318550,William,Bryant,william55@yahoo.com,Louisiana,AmeriGas,1lb,1,4.49,0.0,4.49,Pickup,2024-12-10
9218917,9993490,William,Mendoza,william.m19@live.com,Michigan,Ferrellgas,420lb,3,849.0,0.0,2547.0,Delivery,2024-07-17
4886793,5428914,Tamara,Harrison,tamara.harrison@hotmail.com,Tennessee,NGL Energy,20lb,1,24.99,0.0,24.99,Pickup,2024-02-03
1086558,5446344,Eugene,Patterson,eugene87@yahoo.com,Oklahoma,Suburban Propane,20lb,3,24.99,11.25,63.72,Pickup,2024-06-16
7523750,8826111,Maria,Ward,maria.w13@sbcglobal.net,California,Suburban Propane,1lb,5,4.49,1.8,20.65,Delivery,2024-11-08
3763756,2832517,Fatima,Reed,fatima.r30@gmail.com,California,Blue Rhino,100lb,3,149.0,0.0,447.0,Delivery,2024-09-30
5818458,4240708,Jason,Reynolds,jason52@comcast.net,Massachusetts,Suburban Propane,420lb,4,849.0,0.0,3396.0,Delivery,2024-07-10
3433874,4551070,Ethan,Long,long.e@aol.com,Utah,NGL Energy,20lb,4,24.99,0.0,99.96,Delivery,2024-01-06
2387242,2867825,Richard,Diaz,richard.d95@icloud.com,New York,Suburban Propane,100lb,3,149.0,0.0,447.0,Pickup,2024-07-22
8438704,2323049,Omar,Edwards,omar_edwards@att.net,Michigan,Blue Rhino,33lb,3,49.95,7.49,142.36,Delivery,2024-09-09
7992286,4769795,Susan,Ross,susan.r29@gmail.com,Texas,NGL Energy,1lb,2,4.49,0.0,8.98,Delivery,2024-04-19
3307798,7667458,Eduardo,Gutierrez,gutierrez.e@yahoo.com,Minnesota,Ferrellgas,100lb,3,149.0,53.64,393.36,Pickup,2024-02-26
9863756,6379867,Mohammed,James,mohammed.j39@outlook.com,North Carolina,Suburban Propane,20lb,1,24.99,0.0,24.99,Delivery,2024-03-07
3876011,7640518,Patrick,Brown,patrick.brown@live.com,Wisconsin,AmeriGas,420lb,2,849.0,254.7,1443.3,Delivery,2024-01-06
3784505,4934149,Leila,Sanders,leilasanders358@aol.com,Georgia,NGL Energy,420lb,4,849.0,169.8,3226.2,Delivery,2024-02-23
8123479,7262974,Omar,Garcia,omargarcia781@aol.com,Wisconsin,NGL Energy,100lb,5,149.0,89.4,655.6,Pickup,2024-07-16
1109275,4431161,Priya,Cooper,priya37@att.net,Colorado,NGL Energy,100lb,5,149.0,0.0,745.0,Delivery,2024-01-01
2456980,5428914,Tamara,Harrison,tamara.harrison@hotmail.com,Tennessee,Ferrellgas,100lb,3,149.0,0.0,447.0,Delivery,2024-05-05
9930492,7138070,Sigrid,Wells,swells@hotmail.com,Connecticut,Blue Rhino,100lb,1,149.0,0.0,149.0,Pickup,2024-03-27
9249220,4318855,Arjun,Allen,arjun.a20@att.net,Kansas,Suburban Propane,100lb,3,149.0,0.0,447.0,Pickup,2024-02-19
9638526,1620485,Maeve,Stewart,maeve.s6@gmail.com,Arizona,NGL Energy,100lb,4,149.0,59.6,536.4,Pickup,2024-07-09
7583744,4348276,Emma,Sullivan,emma.s4@hotmail.com,Massachusetts,AmeriGas,420lb,4,849.0,339.6,3056.4,Delivery,2024-08-06
5475083,9796605,Jerome,Green,jgreen633@att.net,Connecticut,NGL Energy,33lb,2,49.95,14.98,84.92,Delivery,2024-02-09
9213136,7844947,Brianna,Cook,bcook315@yahoo.com,Utah,Suburban Propane,20lb,2,24.99,0.0,49.98,Delivery,2024-12-28
1684054,6068298,Chantel,Reed,chantel_reed@comcast.net,Indiana,Blue Rhino,420lb,2,849.0,0.0,1698.0,Delivery,2024-06-03
1937161,9795159,Hana,Nelson,hana.nelson@icloud.com,New York,Blue Rhino,100lb,1,149.0,0.0,149.0,Pickup,2024-03-26
6615941,3678638,Arjun,Morales,amorales@hotmail.com,Arizona,Suburban Propane,420lb,2,849.0,0.0,1698.0,Pickup,2024-08-23
8588532,7597509,Tamara,Bryant,tamara .b46@icloud.com,California,Suburban Propane,100lb,4,149.0,0.0,596.0,Delivery,2024-11-04
2315459,1604451,Takeshi,Singh,tsingh@att.net,California,Suburban Propane,420lb,3,849.0,0.0,2547.0,Pickup,2024-10-05
9942931,4882808,Jessica,Hill,jessica.h59@gmail.com,Washington,Ferrellgas,100lb,2,149.0,0.0,298.0,Delivery,2024-02-17
4219615,7223751,Aiko,Cole,acole@yahoo.com,Colorado,Suburban Propane,20lb,2,24.99,0.0,49.98,Pickup,2024-08-19
9725395,1624315,Aoife,Ruiz,aoiferuiz555@yahoo.com,Ohio,Ferrellgas,100lb,4,149.0,0.0,596.0,Delivery,2024-04-12
7336155,9796605,Jerome,Green,jgreen633@att.net,Connecticut,Blue Rhino,100lb,2,149.0,29.8,268.2,Delivery,2024-09-20
1509483,8912226,Elizabeth,Baker,elizabeth.b42@att.net,Massachusetts,Suburban Propane,20lb,1,24.99,2.0,22.99,Delivery,2024-05-23
7563570,4882808,Jessica,Hill,jessica.h59@gmail.com,Washington,Ferrellgas,33lb,1,49.95,0.0,49.95,Delivery,2024-05-04
5034633,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,AmeriGas,420lb,5,849.0,0.0,4245.0,Pickup,2024-07-10
9595138,4882808,Jessica,Hill,jessica.h59@gmail.com,Washington,NGL Energy,1lb,1,4.49,0.0,4.49,Delivery,2024-08-08
3210769,4768844,Stephen,Nelson,stephen.nelson@gmail.com,Virginia,Blue Rhino,20lb,5,24.99,0.0,124.95,Pickup,2024-06-28
3952542,1044891,Vikram,Chavez,vchavez671@live.com,Georgia,AmeriGas,100lb,1,149.0,7.45,141.55,Delivery,2024-06-10
5077356,7372653,Rosa,Reed,rosa98@sbcglobal.net,Utah,AmeriGas,420lb,2,849.0,0.0,1698.0,Delivery,2024-07-04
4229821,9519948,Marcus,Torres,marcustorres1457@yahoo.com,Colorado,Ferrellgas,420lb,1,849.0,0.0,849.0,Pickup,2024-08-03
4480849,5608259,Barbara,Russell,barbararussell710@att.net,Nevada,NGL Energy,100lb,5,149.0,0.0,745.0,Pickup,2024-10-10
7398678,5200476,Richard,Lewis,richard.lewis@icloud.com,Utah,AmeriGas,100lb,3,149.0,53.64,393.36,Pickup,2024-12-09
2828132,6379867,Mohammed,James,mohammed.j39@outlook.com,North Carolina,Ferrellgas,20lb,5,24.99,0.0,124.95,Pickup,2024-07-14
1280502,3762487,Mei,Myers,mei67@icloud.com,Iowa,Blue Rhino,33lb,5,49.95,0.0,249.75,Pickup,2024-02-19
4149818,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,NGL Energy,20lb,1,24.99,1.25,23.74,Pickup,2024-07-01
7500504,2221854,Ethan,Kim,ethan.k90@live.com,Colorado,Suburban Propane,100lb,2,149.0,23.84,274.16,Pickup,2024-09-03
7064624,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,NGL Energy,1lb,5,4.49,2.25,20.2,Delivery,2024-05-22
2440404,7374122,Lamont,Ortiz,lamont_ortiz@aol.com,Wisconsin,AmeriGas,20lb,3,24.99,0.0,74.97,Delivery,2024-10-09
3134439,8344365,Benjamin,Webb,bwebb@att.net,Kansas,Blue Rhino,20lb,2,24.99,0.0,49.98,Pickup,2024-09-08
3588175,4700025,Marcus,Rivera,rivera.m@hotmail.com,Colorado,Ferrellgas,20lb,2,24.99,2.5,47.48,Pickup,2024-09-24
8109386,3551903,Jerome,Wilson,jerome13@outlook.com,Oklahoma,NGL Energy,100lb,1,149.0,17.88,131.12,Delivery,2024-07-06
3081317,7667458,Eduardo,Gutierrez,gutierrez.e@yahoo.com,Minnesota,Ferrellgas,20lb,4,24.99,0.0,99.96,Pickup,2024-02-09
